battery_id,cycle,capacity,SOH,SOH_smooth,chargetime,IR,Tavg,policy
1,68,1.0765343,1.005459193947226,1.0055238625737517,13.3413283333333,0.016614987,31.5893078729729,3_6C-80PER_3_6C
1,69,1.0766476,1.0055650136379448,1.0052943468562119,13.4257783333334,0.016603788,31.5674249521228,3_6C-80PER_3_6C
1,70,1.0766002,1.0055207430877233,1.0052429407151955,13.3417149999994,0.016613714,31.5770216792793,3_6C-80PER_3_6C
1,71,1.0753345,1.0043386073194724,1.004982491651172,13.4270333333329,0.016591648,31.5570098831522,3_6C-80PER_3_6C
1,72,1.0763972,1.0053311455836111,1.00493130966484,13.3417466666666,0.016613971,31.6019737951482,3_6C-80PER_3_6C
1,73,1.07514,1.0041569486271087,1.0048661366902738,13.4272233333342,0.016596962,31.6306722066487,3_6C-80PER_3_6C
1,74,1.0763736,1.0053091037062856,1.0050514192167064,13.3588499999993,0.016614793,31.6233972443083,3_6C-80PER_3_6C
1,75,1.0762513,1.005194878214892,1.0050314320906573,13.3401033333328,0.016633034,31.5829936526785,3_6C-80PER_3_6C
1,76,1.0763264,1.0052650199516349,1.0052517014274545,13.3418216666663,0.016644798,31.6160405955752,3_6C-80PER_3_6C
1,77,1.0762902,1.005231209953365,1.0052201142964736,13.3452416666667,0.016658476,31.5771713176044,3_6C-80PER_3_6C
1,78,1.0763192,1.005258295311095,1.0052173497220296,13.4265000000004,0.016679611,31.5535643169447,3_6C-80PER_3_6C
1,79,1.0762045,1.0051511680513823,1.005202032485244,13.4250916666662,0.016667157,31.56954635,3_6C-80PER_3_6C
1,80,1.0762365,1.005181055342671,1.005185090126995,13.4268716666663,0.016683301,31.5305133857142,3_6C-80PER_3_6C
1,81,1.0762444,1.005188433767708,1.0051606199072523,13.4269866666669,0.016681612,31.518574817029,3_6C-80PER_3_6C
1,82,1.0761995,1.0051464981621185,1.0051647294098047,13.4251266666669,0.016671911,31.5269318811796,3_6C-80PER_3_6C
1,83,1.0761882,1.0051359442123822,1.0051827365028059,13.3426933333336,0.016673397,31.4795880277281,3_6C-80PER_3_6C
1,84,1.0762265,1.0051717155641433,1.005146647598575,13.3574666666672,0.016668409,31.4905331875,3_6C-80PER_3_6C
1,85,1.0763329,1.0052710908076778,1.0051516723994227,13.4423500000004,0.016641073,31.476273357268,3_6C-80PER_3_6C
1,86,1.0760512,1.0050079892465527,1.005126417638284,13.3415966666663,0.016650965,31.5286361713255,3_6C-80PER_3_6C
1,87,1.0762264,1.0051716221663578,1.0048873006284176,13.425973333334,0.016624492,31.5106973378996,3_6C-80PER_3_6C
1,88,1.076053,1.0050096704066875,1.0048484471497425,13.4242283333326,0.016655143,31.4613024171945,3_6C-80PER_3_6C
1,89,1.0749464,1.0039761305148125,1.0048464484371373,13.3407666666666,0.016640818,31.5261104126559,3_6C-80PER_3_6C
1,90,1.0761249,1.0050768234143017,1.0045814789203067,13.3410366666668,0.016659595,31.5386882952899,3_6C-80PER_3_6C
1,91,1.0760405,1.004997995683528,1.004569748158476,13.3418666666665,0.016659312,31.5546775467626,3_6C-80PER_3_6C
1,92,1.0748079,1.0038467745822037,1.0047475962212002,13.4276166666668,0.016658721,31.5639489654859,3_6C-80PER_3_6C
1,93,1.0759902,1.0049510165975337,1.004691482831806,13.4254550000003,0.016683126,31.5412185265018,3_6C-80PER_3_6C
1,94,1.0758985,1.0048653708284347,1.0046606242035505,13.340876666667,0.016674941,31.5740454577777,3_6C-80PER_3_6C
1,95,1.0758245,1.0047962564673296,1.0048537708235032,13.4257883333329,0.016697964,31.566971697417,3_6C-80PER_3_6C
1,96,1.0758753,1.0048437025422505,1.0048390139734296,13.4256083333331,0.0166901,31.5191702621004,3_6C-80PER_3_6C
1,97,1.0758419,1.0048125076819678,1.0048352593824614,13.3418133333325,0.016677959,31.5282169856502,3_6C-80PER_3_6C
1,98,1.0759112,1.0048772323471649,1.0048517160722272,13.3411049999995,0.016689988,31.4999898719081,3_6C-80PER_3_6C
1,99,1.0758784,1.0048465978735939,1.0048454023819424,13.3417716666668,0.016680306,31.5382938929219,3_6C-80PER_3_6C
1,100,1.0759126,1.0048785399161588,1.0048354461780318,13.3407616666673,0.016667154,31.5827153554545,3_6C-80PER_3_6C
1,101,1.0758415,1.0048121340908267,1.0048187466540244,13.3426733333336,0.016649913,31.5591217604259,3_6C-80PER_3_6C
1,102,1.0757886,1.0047627266624153,1.0048009823952646,13.3421916666674,0.016635951,31.6068399907834,3_6C-80PER_3_6C
1,103,1.0758218,1.0047937347271272,1.0047851421308818,13.3411699999997,0.016665185,31.6046157341198,3_6C-80PER_3_6C
1,104,1.0757833,1.0047577765797957,1.0047894197494476,13.4254349999993,0.016676938,31.6007239838998,3_6C-80PER_3_6C
1,105,1.0758278,1.0047993385942438,1.004761344375193,13.3914683333326,0.016684875,31.5383432,3_6C-80PER_3_6C
1,106,1.0758644,1.0048335221836553,1.0047471665913883,13.3577183333332,0.016692117,31.5914167048736,3_6C-80PER_3_6C
1,107,1.0756383,1.004622349791144,1.0047368741554505,13.3400499999999,0.016698901,31.5330001125,3_6C-80PER_3_6C
1,108,1.0757459,1.0047228458081021,1.004706594593464,13.342545,0.016711168,31.5586871828054,3_6C-80PER_3_6C
1,109,1.0757282,1.0047063144001078,1.0046615395018463,13.342545,0.016710438,31.5457725075691,3_6C-80PER_3_6C
1,110,1.0756657,1.0046479407843099,1.0046583266180327,13.4271883333333,0.016707964,31.5240944019695,3_6C-80PER_3_6C
1,111,1.0756232,1.004608246725567,1.0046441301546705,13.3418283333333,0.016704768,31.5319016717489,3_6C-80PER_3_6C
1,112,1.0756211,1.0046062853720763,1.0046194544598004,13.42658,0.016708335,31.488184477518,3_6C-80PER_3_6C
1,113,1.0756699,1.0046518634912915,1.0043454253577977,13.425345,0.016698426,31.5594373270944,3_6C-80PER_3_6C
1,114,1.0755961,1.0045829359257572,1.004348227291356,13.343665,0.016710207,31.6349893002705,3_6C-80PER_3_6C
1,115,1.0741987,1.0032777952742962,1.004344883650643,13.4257283333334,0.016706221,31.5170452138365,3_6C-80PER_3_6C
1,116,1.0756382,1.0046222563933587,1.004315874298536,13.4403316666667,0.016697131,31.4270508021486,3_6C-80PER_3_6C
1,117,1.0756032,1.0045895671685117,1.0042987638242733,13.3917416666667,0.016651453,31.4985899099822,3_6C-80PER_3_6C
1,118,1.0755146,1.0045068167307563,1.0045210692327897,13.442215,0.016643099,31.519363479222,3_6C-80PER_3_6C
1,119,1.0755045,1.0044973835544435,1.0044487980265422,13.3417383333333,0.016665339,31.5439257284403,3_6C-80PER_3_6C
1,120,1.0753888,1.0043893223168778,1.0043760971904825,13.4250933333334,0.016672738,31.5652048181818,3_6C-80PER_3_6C
1,121,1.0752513,1.004260900362122,1.004321907795465,13.3411166666666,0.016691707,31.6059065737855,3_6C-80PER_3_6C
1,122,1.075214,1.0042260629882136,1.0042614981079478,13.4271483333334,0.016706176,31.5672189936247,3_6C-80PER_3_6C
1,123,1.0752245,1.0042358697556677,1.004228566048859,13.4259483333334,0.016706742,31.5530278582817,3_6C-80PER_3_6C
1,124,1.0751811,1.0041953351168575,1.004224232391622,13.3418616666666,0.016705314,31.5247210819965,3_6C-80PER_3_6C
1,125,1.0752125,1.0042246620214343,1.0042290890764565,13.4251500000001,0.016714437,31.5362298958707,3_6C-80PER_3_6C
1,126,1.0752281,1.0042392320759377,1.0042408758769585,13.3421266666667,0.01669752,31.5830698430335,3_6C-80PER_3_6C
1,127,1.07524,1.0042503464123858,1.0042478993904114,13.4283216666667,0.016692501,31.5797737648624,3_6C-80PER_3_6C
1,128,1.0752876,1.0042948037581776,1.0042356642805401,13.3416899999999,0.01668983,31.6504633279133,3_6C-80PER_3_6C
1,129,1.0752187,1.0042304526841217,1.0042166671710149,13.3413283333334,0.016694255,31.6292601684492,3_6C-80PER_3_6C
1,130,1.075147,1.004163486472078,1.0039397240581116,13.3417400000001,0.016695395,31.6444330716814,3_6C-80PER_3_6C
1,131,1.0751264,1.004144246528311,1.0038371359307632,13.34038,0.016718823,31.5305258451328,3_6C-80PER_3_6C
1,132,1.0737574,1.002865630847869,1.0036926308773826,13.4258283333334,0.016711235,31.5178533765996,3_6C-80PER_3_6C
1,133,1.0747384,1.0037818631214364,1.0032629823855514,13.4257583333332,0.016729767,31.4812571028207,3_6C-80PER_3_6C
1,134,1.0744451,1.0035079274172187,1.002836658854876,13.4251933333333,0.01672427,31.4862838868613,3_6C-80PER_3_6C
1,135,1.0728469,1.002015244012922,1.0029791091569806,13.34064,0.016716719,31.480817839715,3_6C-80PER_3_6C
1,136,1.0728441,1.002012628874934,1.0027158394798417,13.4417516666668,0.016700022,31.5400795004516,3_6C-80PER_3_6C
1,137,1.07452,1.0035778823583912,1.0027763238855871,13.3411966666667,0.016711231,31.5358251424682,3_6C-80PER_3_6C
1,138,1.073329,1.0024655147357422,1.0031314783038812,13.3573100000001,0.016716568,31.5288576503623,3_6C-80PER_3_6C
1,139,1.0747689,1.0038103494459458,1.0027933036029504,13.3414916666666,0.01672419,31.5009595747959,3_6C-80PER_3_6C
1,140,1.0747482,1.0037910161043933,1.0028206504744794,13.3421883333334,0.016733216,31.5132953822739,3_6C-80PER_3_6C
1,141,1.0710337,1.0003217553702795,1.0030804457540061,13.4230066666666,0.01674276,31.5217000235507,3_6C-80PER_3_6C
1,142,1.0746664,1.0037146167160367,1.0030658196608315,13.3404933333331,0.016741149,31.4449348391111,3_6C-80PER_3_6C
1,143,1.0747198,1.0037644911333747,1.0025895656741473,13.35747,0.01673156,31.4298188754481,3_6C-80PER_3_6C
1,144,1.0746906,1.003737218980074,1.003030608695782,13.3581083333333,0.016738918,31.4054886122262,3_6C-80PER_3_6C
1,145,1.0721986,1.001409746170971,1.0030067922605366,13.3580549999999,0.016727164,31.4910218244206,3_6C-80PER_3_6C
1,146,1.0733948,1.0025269704784545,1.0029446827333275,13.4418083333333,0.016724657,31.5186260625559,3_6C-80PER_3_6C
1,147,1.0745389,1.0035955345398087,1.0028321010429546,13.3404349999999,0.016718982,31.5488829114035,3_6C-80PER_3_6C
1,148,1.0743873,1.0034539434973286,1.0032461521046445,13.3414083333332,0.016738424,31.5300175114573,3_6C-80PER_3_6C
1,149,1.0740879,1.0031743105282096,1.0034298095096132,13.4267233333335,0.016757952,31.4900343450836,3_6C-80PER_3_6C
1,150,1.0744152,1.003480001479421,1.003396261025142,13.4267233333335,0.016753012,31.4158140889309,3_6C-80PER_3_6C
1,151,1.074378,1.003445257503298,1.0033756014350383,13.4254549999998,0.01674024,31.4218178578947,3_6C-80PER_3_6C
1,152,1.0743593,1.0034277921174513,1.0034022571629564,13.4432416666668,0.016740628,31.3944819858532,3_6C-80PER_3_6C
1,153,1.0742767,1.0033506455468124,1.0033187035042477,13.3588900000002,0.016748846,31.3832603633094,3_6C-80PER_3_6C
1,154,1.0742306,1.0033075891677996,1.0031015723330357,13.4614066666666,0.016747372,31.4099170902326,3_6C-80PER_3_6C
1,155,1.0739679,1.003062233185877,1.0029750743726562,13.4251850000001,0.016751025,31.3252869113122,3_6C-80PER_3_6C
1,156,1.0732156,1.002359601647238,1.002883189631501,13.3425683333335,0.016734676,31.4327264706944,3_6C-80PER_3_6C
1,157,1.0736821,1.0027953023155554,1.0028207065131507,13.3424450000001,0.016726201,31.4850642119324,3_6C-80PER_3_6C
1,158,1.0737848,1.0028912218410349,1.0028780153941965,13.3404383333332,0.016730631,31.5230886497326,3_6C-80PER_3_6C
1,159,1.0738961,1.002995173576048,1.0028391058768502,13.4249349999998,0.016725052,31.5022218629032,3_6C-80PER_3_6C
1,160,1.0742747,1.0033487775911067,1.0027228443137375,13.3911966666667,0.016734798,31.5872373771225,3_6C-80PER_3_6C
1,161,1.0730073,1.0021650540605063,1.0023097832685715,13.3918066666665,0.016746862,31.5745407127372,3_6C-80PER_3_6C
1,162,1.0730597,1.0022139944999913,1.0018502474854514,13.5083516666666,0.016741382,31.5420147182469,3_6C-80PER_3_6C
1,163,1.0715735,1.0008259166152045,1.0008093478480964,13.4270516666666,0.016747773,31.4969246669651,3_6C-80PER_3_6C
1,164,1.071436,1.0006974946604488,0.9998195367992878,13.3405416666666,0.016768474,31.4785083471454,3_6C-80PER_3_6C
1,165,1.0687023,0.9981442794043315,0.9997149873184489,13.3897700000001,0.0167647,31.5034562687386,3_6C-80PER_3_6C
1,166,1.0677084,0.9972159988164633,1.0000983478678969,13.4426583333334,0.016764032,31.5302183655235,3_6C-80PER_3_6C
1,167,1.0725,1.001691247095796,1.000393783742285,13.4422383333333,0.016754109,31.5967225536363,3_6C-80PER_3_6C
1,168,1.0736258,1.0027427193624445,1.0013398285889128,13.3424433333334,0.016711727,31.7583967509058,3_6C-80PER_3_6C
1,169,1.0730176,1.0021746740323898,1.0025036397116924,13.3414099999999,0.016647922,31.8396956191352,3_6C-80PER_3_6C
1,170,1.0737669,1.0028745036374702,1.0023140795666943,13.3573950000001,0.016633736,31.9398808851718,3_6C-80PER_3_6C
1,171,1.0739388,1.0030350544303615,1.0018953586157404,13.4261083333331,0.016658876,31.7559047540396,3_6C-80PER_3_6C
1,172,1.0714852,1.000743446370805,1.0013345609538231,13.441625,0.016717143,31.5451219758928,3_6C-80PER_3_6C
1,173,1.0713842,1.0006491146076752,0.9994973704787535,13.4244816666668,0.016759157,31.5204931447842,3_6C-80PER_3_6C
1,174,1.0700154,0.9993706857228036,0.9983523323108144,13.4256399999998,0.01675274,31.4882953545454,3_6C-80PER_3_6C
1,175,1.0639316,0.9936885512621219,0.9983708811109704,13.3411283333335,0.016731106,31.6647461170213,3_6C-80PER_3_6C
1,176,1.0678089,0.9973098635906666,0.9979515997733049,13.4248850000004,0.016656866,31.8567452878788,3_6C-80PER_3_6C
1,177,1.0715845,1.000836190371585,0.9982326523887606,13.3571366666671,0.016611878,31.9979269653601,3_6C-80PER_3_6C
1,178,1.0691396,0.9985527079193477,0.9994055604558261,13.4229016666669,0.016591484,32.0448217203238,3_6C-80PER_3_6C
1,179,1.07152,1.0007759488000814,1.0000909134041887,13.3401199999998,0.016588649,32.0438534115556,3_6C-80PER_3_6C
1,180,1.0702107,0.9995530915974498,1.0004985200186947,13.4253199999997,0.016605705,31.9535487171629,3_6C-80PER_3_6C
1,181,1.0714779,1.00073662833248,1.001308857883315,13.3756099999999,0.016623458,31.8443180405041,3_6C-80PER_3_6C
1,182,1.0737666,1.0028742234441144,1.0016623311414743,13.4257400000002,0.016670227,31.5743113584906,3_6C-80PER_3_6C
1,183,1.0734777,1.0026043972424492,1.0022423687471584,13.340615,0.016746096,31.4196519371633,3_6C-80PER_3_6C
1,184,1.0734123,1.002543315090878,1.002575966956611,13.3746016666667,0.016736848,31.5404801361111,3_6C-80PER_3_6C
1,185,1.0733159,1.0024532796258712,1.0024593878410282,13.427218333333,0.016737927,31.5437258879004,3_6C-80PER_3_6C
1,186,1.0732638,1.0024046193797418,1.002359508249453,13.3908716666667,0.016736824,31.5636787349506,3_6C-80PER_3_6C
1,187,1.0731425,1.0022913278662007,1.002083349677946,13.4258566666671,0.016757375,31.5492396334232,3_6C-80PER_3_6C
1,188,1.072943,1.002104999284573,1.001764732473252,13.3414233333334,0.016761232,31.4953305437956,3_6C-80PER_3_6C
1,189,1.0719339,1.001162522233343,1.0016165475471315,13.4256166666664,0.016776931,31.515653501845,3_6C-80PER_3_6C
1,190,1.0716102,1.0008601936024013,1.0015644876216179,13.4604166666667,0.016770208,31.5331154294755,3_6C-80PER_3_6C
1,191,1.0724705,1.0016636947491393,1.0015930486643558,13.3408649999998,0.016782723,31.5053685241935,3_6C-80PER_3_6C
1,192,1.0728638,1.0020310282386335,1.0011654175646865,13.3424450000001,0.016771089,31.5133129680284,3_6C-80PER_3_6C
1,193,1.0730959,1.0022478044982617,1.0010404700075428,13.4251766666663,0.016751757,31.624946888691,3_6C-80PER_3_6C
1,194,1.0696446,0.9990243667349965,0.9995980906503961,13.4599333333337,0.01672929,31.7489106349637,3_6C-80PER_3_6C
1,195,1.0709413,1.0002354558166835,0.9985421726491686,13.460805,0.016665393,31.8935990260791,3_6C-80PER_3_6C
1,196,1.0647488,0.9944517979634054,0.9978303507684585,13.4272549999994,0.016617596,32.0085870090253,3_6C-80PER_3_6C
1,197,1.067211,0.9967514382324955,0.9968515606583125,13.4256066666664,0.016626829,31.9277132826476,3_6C-80PER_3_6C
1,198,1.0692852,0.998688695094711,0.9965352223595794,13.3418049999998,0.016684754,31.7833675714287,3_6C-80PER_3_6C
1,199,1.0644047,0.9941304161842673,0.9970560784586229,13.3564433333338,0.016735243,31.5485350395684,3_6C-80PER_3_6C
1,200,1.0692478,0.9986537643230176,0.9971576252006654,13.3438183333337,0.016747557,31.5227817408072,3_6C-80PER_3_6C
2,1,1.0753012,0.9914361147696892,0.9914361147696892,13.4260566666667,0.017038831,31.6688440815765,3_6C-80PER_3_6C
2,2,1.0753012,0.991436114769689,0.994259782157212,13.4260566666667,0.017038831,31.6688440815765,3_6C-80PER_3_6C
2,3,1.0766124,0.992645051422681,0.99478162014292,13.34152,0.017009802,31.7227399392315,3_6C-80PER_3_6C
2,4,1.0772982,0.993277364385327,0.995040642873025,13.42583,0.016928403,31.7482582370371,3_6C-80PER_3_6C
2,5,1.0781505,0.994063191649928,0.995234191227329,13.4260933333334,0.016915262,31.7731216220053,3_6C-80PER_3_6C
2,6,1.078544,0.994426001726921,0.995393214272707,13.42625,0.016859178,31.7672313532111,3_6C-80PER_3_6C
2,7,1.0789695,0.994818316054138,0.995539584331215,13.4259633333333,0.016852375,31.7126906343013,3_6C-80PER_3_6C
2,8,1.07938,0.995196800264063,0.995669323509032,13.4260716666667,0.016839281,31.7143029665492,3_6C-80PER_3_6C
2,9,1.0795895,0.995389960902258,0.995782264382325,13.34172,0.016874602,31.6735644175824,3_6C-80PER_3_6C
2,10,1.0797766,0.995562468565296,0.995877431558719,13.4264066666667,0.016867684,31.6659564223602,3_6C-80PER_3_6C
2,11,1.0800153,0.995782551831822,0.995961867794706,13.4260916666666,0.01688916,31.6019586747968,3_6C-80PER_3_6C
2,12,1.0845895,1.0,0.996038501202529,13.3412900000001,0.0,31.6311566952117,3_6C-80PER_3_6C
2,13,1.0823009,0.997889892904182,0.996343754941386,13.4260816666666,0.016849255,31.5906860275481,3_6C-80PER_3_6C
2,14,1.0819396,0.997556771478979,0.996588340565716,13.3415350000001,0.016842199,31.5026842765017,3_6C-80PER_3_6C
2,15,1.0818352,0.997460513862618,0.99680710536106,13.425685,0.016924184,31.2353076146119,3_6C-80PER_3_6C
2,16,1.0819743,0.997588765150317,0.996985384793048,13.3411833333334,0.01685242,31.2162540120371,3_6C-80PER_3_6C
2,17,1.0820032,0.997615411176302,0.997148686208008,13.3414916666666,0.01684615,31.225308760949,3_6C-80PER_3_6C
2,18,1.0819749,0.997589318355009,0.997293109512862,13.3412116666666,0.016867276,31.3019884511753,3_6C-80PER_3_6C
2,19,1.0818729,0.997495273557415,0.997414750004495,13.341375,0.016879793,31.2928338558477,3_6C-80PER_3_6C
2,20,1.0818582,0.997481720042468,0.997524694826937,13.3418116666665,0.016865704,31.3562497297543,3_6C-80PER_3_6C
2,21,1.0818721,0.997494535951159,0.997623875208085,13.34154,0.016848492,31.2776301920706,3_6C-80PER_3_6C
